H3 Content	OS Content	GK Content
<184r>	лъ· тъчь҆ѭ҄ же о҄уꙁь҆рѣвъ братиѭ҄ и҅ приснааго	Μόνον γὰρ ἐθεάσατο τούτους, καὶ τὸν ὁμομήτριον
<184r>	брата вень҆ꙗ҅мина·беꙁълобь҆нааго младааго	ἀδελφὸν Βενιαμίν, τὸν ἄκακον, τὸν ἀκέραιον,
<184r>	мь҆н҄ьшаа҅го· о҅ть҆чꙙ лоꙁꙑ послѣдьн҄ии҆ гро-	τὸν ἔσχατον τῆς πατρικῆς ἀμπέλου βό-
<184r>	ꙁнъ· невъкоушенꙑи братиѧ нелюбь҆ство-	τρυν τὸν ἄγευστον τῆς μισαδελφί-
<184r>	мъ· брата и҅ ѥ҅сть҆ствомь҆ и҅ о҄умомъ· а҅биѥ҆	ας, τὸν ἀδελφὸν καὶ τῇ φύσει καὶ τῇ γνώμῃ, εὐθέως
<184r>	въ радости вь҆сплака· и҅ о҅бративъ сꙙ вь҆ꙁ꙽пи	περιχαρέσι δάκρυσι τὰς παρειὰς νοτίσας, ἀνεβόησε
<184v>	рекꙑ а҅ꙁъ ѥсмъ їѡ҄сифъ· нꙑнꙗ же не жестоко	λέγων· „Ἐγώ εἰμι Ἰωσήφ ... νῦν δὲ μὴ σκληρὸν
<184v>	вꙑ сꙙ ꙗ҅влꙗѥ҆· ҆Ѡ веле дѣло чоудь҆но· беꙁви-	ὑμῖν φανήτω”. Ὤ τῶν ξένων πραγμάτων ! ὁ ἀνεύ-
<184v>	нънꙑи҆ а҅кꙑ винънꙑи҆ о҅тъвѣштаваѥ҅тъ·	θυνος ὡς ὑπεύθυνος ἀπολογεῖται.
<184v>	а҅ꙁъ ѥ҅смъ їѡ҄сифъ братъ вашъ· а҅ште невол҄е-	Ἐγώ εἰμι Ἰωσήφ, ὁ ἀδελφὸς ὑμῶν. Εἰ μὴ ἄκον-
<184v>	ѭ҄ бꙑсте сꙙ покланили· ль҆жа би бꙑла мои҆	τες προσεκυνήσατε, ψευδῆ μου
<184v>	сънъ· а҅ бꙑ не проста стала моꙗ рѫкоѧ҅ть҆·	τὰ ὀνείρατα· εἰ μὴ ἀνωρθώθη τὸ ἐμὸν δράγμα,
<184v>	сь҆ лѣпотꙑ бꙑсте о҅стрили скрьбь҆ ненави-	καλῶς τὸ δρέπανον τῆς μισα-
<184v>	стию҄ брать҆ню· Навꙑкнѣте понѣ сице бра-	δελφίας ὠξύνατε. Μάθετε κἂν οὕτως, ὦ ἀδελ-
<184v>	тиꙗ· ꙗ҅ко вь҆сь҆ о҄уп꙽ваѧи на господа не по-	φοί, ὅτι πᾶς ὁ ἐλπίζων ἐπὶ Κύριον οὐ κατ-
<184v>	стꙑдитъ сꙙ· простꙑ мꙙ котꙑгꙑ лиши-	αισχύνεται. Λιτοῦ με χιτῶνος ἐστερή-
<184v>	сте· се въ багърѣницѫ о҅блѣченъ сѣждѫ·	σατε· ἴδε, πορφύραν περιβέβλημαι·
<184v>	въ ꙗ҅мѫ мꙙ въвръгосте· се на колесници	ἐν λάκκῳ με ἐχώσατε· ἴδε, ἐν ἅρματι
<184v>	ꙁлатомь҆ покованѣ сѣждѫ· а҅кꙑ роба про-	χρυσοκολλήτῳ ἐποχοῦμαι· ὡς δοῦλον ἐπωλή-
<184v>	дасте· се цр꙯ь ѥ҅смъ· въ ть҆мници бѣхъ·	σατε· ἴδε, βασιλεὺς ἀναδέδειγμαι· φυλακὴν ᾤκησα·
<184v>	се въ цр꙯и власти живѫ· вь҆ веригахъ бѣхъ·	ἴδε, ἐν βασιλείοις ἀναστρέφομαι· κλοιὸν ἐφόρεσα·
<184v>	се цѣсарь҆ вѣнь҆ць҆ о҅тъ камениꙗ҆ драгааго	ἴδε, διάδημα ἐκ λίθων τιμίων
<184v>	ношѫ· лѣпо о҄убо намъ братиꙗ блаженаа҅-	περίκειμαι. Εὔκαιρον οὖν ἡμῖν τὰ τοῦ μακαρί-
<184v>	го павла слово и҅ꙁвѣштати· любꙙштии҅м꙽	ου Παύλου βοῆσαι· Τοῖς ἀγαπῶσι
<184v>	бога вь҆се спѣѥ҅тъ сꙙ на добро· томоу слава	τὸν Θεὸν πάντα συνεργεῖ εἰς ἀγαθόν· ᾧ ἡ δόξα
<184v>	нꙑнꙗ и҅ присно и҅ вь҆ вѣкꙑ вѣкомь҆ а҅мин ⁘	εἰς τοὺς αἰῶνας.Ἀμήν.
<184v>		
<184v>	того жде їѡ҄а҅нна ꙁлатоо҄устааго слово· о҅тъ тлъкованиꙗ	Ἰωάννου τοῦ Χρυσοστόμου λόγος ἐκ τῆς ἑρμηνείας
<184v>	е҅уа҅гг҄елиѧ҆· ꙗ҅же о҅тъ мат꙽ѳеѧ о҅ десꙙти дѣвицъ· и҅ о҅ тала-	τοῦ κατὰ Ματθαῖον εὐαγγελίου
<184v>	нтѣхъ глаголано ѥ҅стъ въ свтꙑи҆ вь҆торникъ ⁘	
<184v>	Тъгда о҄уподобитъ сꙙ цѣсарь҆ствиѥ небе-	Τότε ὁμοιωθήσεται ἡ βασιλεία τῶν οὐρα-
<184v>	съноѥ десꙙти дѣвицъ· ѧ҅же вь҆ꙁь҆мъшꙙ	νῶν δέκα παρθένοις, αἵτινες λαβοῦσαι
<184v>	свѣтиль҆никꙑ и҅хъ· и҅ꙁидошꙙ на сь҆рѣте-	τὰς λαμπάδας αὐτῶν ἐξῆλθον εἰς ἀπάντη-
<184v>	ниѥ ꙁꙙти и҅ невѣстѣ· пꙙть҆ же о҅ть н҄ихъ	σιν τοῦ νυμφίου· πέντε δὲ ἦσαν
<184v>	бѣа҅ше мѫдръ· пꙙть҆ же ѫ҅родивъ· ѧ҅же	ἐξ αὐτῶν φρόνιμοι, καὶ πέντε μωραί· αἵτινες
<184v>	ѫ҅родивꙑѧ҆ не вь҆ꙁꙙшꙙ масла въ сьсѫдѣхъ	μωραὶ οὐκ ἔλαβον ἔλαιον ἐν τοῖς ἀγγείοις
<185r>	свои҅хъ· Таче моудꙙштоу невѣстьникоу	αὐτῶν. Εἶτα χρονίζοντος τοῦ νυμφίου
<185r>	въꙁдрѣмашꙙ сꙙ вь҆сꙙ и҅ съпаа҅хѫ· полоуно-	ἐνύσταξαν πᾶσαι καὶ ἐκάθευδον. Μέσης δὲ νυκ-
<185r>	шти же вь҆пл҄ь бꙑстъ· се невѣсть҆никъ	τὸς κραυγὴ γέγονεν· “Ἰδοὺ ὁ νυμφίος
<185r>	грꙙдетъ и҅ꙁидѣте на сь҆рѣтениѥ҆ ѥ҅моу·	ἔρχεται, ἐξέλθατε εἰς ἀπάντησιν αὐτοῦ”.
<185r>	въставъшꙙ же и҅ недостатъчь҆нꙑ сѫштꙙ·	Καὶ διαναστᾶσαι καὶ διαπο-
<185r>	и҅мѣниꙗ пꙙть҆ и҅хъ· рѣшꙙ къ мѫдрꙑи҅м꙽·	ροῦσαι αἱ πέντε εἶπον ταῖς φρονίμοις·
<185r>	дадите и҅ намъ о҅тъ масла вашего· сиѧ҅	“Δότε ἡμῖν ἐκ τοῦ ἐλαίου ὑμῶν”. Αἱ
<185r>	же не послоушашꙙ глагол҄ѫштꙙ· ѥ҅да како	δὲ οὐκ ἐπένευσαν λέγουσαι· “Μή ποτε
<185r>	не довь҆лѣѥ҅тъ вамъ и҅ намъ· и҅дѣте къ	οὐ μὴ ἀρκέσῃ καὶ ὑμῖν καὶ ἡμῖν, πορεύεσθε πρὸς
<185r>	продаѭ҄штии҅мъ и҅ коупите· и҅дѫште-	τοὺς πωλοῦντας καὶ ἀγοράσατε”. Ἀπιουσῶν
<185r>	м же того ради приде невѣстьникъ· и҅ о҅-	δὲ ἐπὶ τοῦτο ἦλθεν ὁ νυμφίος, καὶ
<185r>	нꙑ вь҆нидошꙙ· послѣдь҆н҄ѧѧ҅ же рѣшꙙ о҅тврь҆-	αἱ μὲν εἰσῆλθον, αἱ δὲ ὕστεραν λέγουσιν· “Ἄνοι-
<185r>	ꙁи и҅ намъ· се же рече· а҅минъ глагол҄ѫ вамъ	ξον ἡμῖν”. Ὁ δὲ εἶπεν· “Ἀμὴν λέγω ὑμῖν,
<185r>	не вѣдѣ васъ· бь҆дите о҄убо ꙗ҅ко не вѣсте дь҆-	οὐκ οἶδα ὑμᾶς. Γρηγορεῖτε οὖν, ὅτι οὐκ οἴδατε τὴν ἡ-
<185r>	не· таче глагола притьчѫ дроугѫѭ҄· пакꙑ	μέραν”. Εἶτα ἑτέραν λέγει παραβολὴν πάλιν·
<185r>	чловѣкъ о҅тъходꙙ приꙁъва своѧ рабꙑ· и҅ да-	“Ἀνθρωπός τις ἀποδημῶν ἐκάλεσεν τοὺς ἰδίους δούλους καὶ ἔδω-
<185r>	стъ и҅мъ и҅мѣниѥ҆ о҅вомоу пꙙть҆ талантъ·	κεν αὐτοῖς τὰ ὑπάρχοντα, ᾧ μὲν πέντε τάλαντα,
<185r>	о҅вомоу же дъва· о҅вомоу ѥ҅динъ· по силѣ сво-	ᾧ δὲ δύο, ᾧ δὲ ἕν, κατὰ τὴν ἰδίαν δύναμιν
<185r>	ѥ҅и҆ комоуждо· и҅ о҅тиде· таче дь҆вѣма при-	ἑκάστῳ, καὶ ἀπεδήμησεν. Εἶτα τῶν δύο προσ-
<185r>	несъшема соугоубь҆· а҅ и҅же ѥ҅днѫ приѧ·	ενεγκάντων τὰ διπλάσια, ὁ τὸ ἓν πιστευθεὶς
<185r>	то ѥ҅динѫ принесе· и҅ вь҆стꙙꙁаѥ҅мъ рече·	αὐτὸ μόνον προσήνεγκε, καὶ ἐγκαλούμενός φησιν·
<185r>	о҄увѣдѣхъ ꙗ҅ко жестокъ ѥ҅си· жь҆н҄ꙙ и҅де-	Ἔγνων ὅτι σκληρὸς εἶ, θερίζων ὅ-
<185r>	же нѣси сѣа҅лъ· и҅ сьбираѧ и҅деже нѣси ра-	που οὐκ ἔσπειρας, καὶ συνάγων ὅδεν οὐ διεσκόρ-
<185r>	сꙑпалъ· и҅ о҄убоꙗ҅въ сꙙ съкрꙑхъ талантъ	πισας· καὶ φοβηθεὶς ἔκρυψα τὸ τάλαντόν
<185r>	твои҆ и҅ ѥ҅се твоѥ҆· ҅Отъвѣштавъ о҄убо го-	σου ἴδε ἔχεις τὸ σόν”. Ἀποκριθεὶς οὖν ὁ κύ
<185r>	сподинъ ѥ҅го рече· пронꙑривꙑ робе и҅ лѣ-	ριος αὐτοῦ εἶπεν· “Πονηρὲ δοῦλε καὶ ὀκνη-
<185r>	нивꙑи҆· а҅ште вѣдѣше ꙗ҅ко жь҆н҄ѫ и҅деже	ρέ, εἰ ᾔδεις ὅτι θερίζω ὅπου
<185r>	нѣсмъ сѣꙗ҅лъ· и҅ сь҆бираѭ҄ и҅деже нѣсмъ	οὐκ ἔσπειρα, καὶ συνάγω ὅπου οὐ
<185r>	расꙑпалъ· подоба ти бѣ дати сь҆ребро мое҆	διεσκόρπισα, ἔδει σε καταβαλεῖν τὸ ἄργυρόν μου
<185r>	прикоупъ творꙙштии҅мъ· и҅ а҅ꙁъ пришъд꙽	τοῖς τραπεζίταις, καὶ ἐγὼ ἐλθὼν
<185v>	о҄убо вь҆ꙁꙙлъ бꙑхъ моѥ҆ съ вь҆ꙁвитиѭ҄· въ-	ἐκομισάμην ἂν τὸ ἐμὸν σὺν τόκῳ. Ἄ-
<185v>	ꙁь҆мѣте о҄убо о҅ть н҄его талантъ· и҅ дади-	ρατε οὖν ἀπ' αὐτοῦ τὸ τάλαντον καὶ δό-
<185v>	те и҅мѫштоуо҄умоу десꙙть҆ талантъ·	τε τῷ ἔχοντι τὰ δέκα τάλαντα.
<185v>	и҅ и҅мѫштоуо҄умоу бо присно дастъ сꙙ и҆ и҅-	Τῷ γὰρ ἔχοντι παντὶ δοθήσεται καὶ πε-
<185v>	ꙁбѫдетъ· о҅тъ неи҅мѫштааго же и҅ ѥ҅же	ρισσευθήσεται· ἀπὸ δὲ τοῦ μὴ ἔχοντος καὶ ὃ
<185v>	мнитъ сꙙ и҅мѣти· вь҆ꙁь҆метъ сꙙ о҅ть҆ н҄е-	δοκεῖ ἔχειν ἀρθήσεται ἀπ' αὐ-
<185v>	го· и҅ неклоучимааго роба вь҆врь҆ꙁѣте въ	τοῦ. Καὶ τὸν ἀχρεῖον δοῦλον ἐκβάλετε εἰς
<185v>	тъмѫ вь҆нѣшьнѫѭ҄· тоу бѫдетъ плач꙽	τὸ σκότος τὸ ἐξώτερον· ἐκεῖ ἔσται ὁ κλαυθμὸς
<185v>	и҅ скръжетъ ꙁѫбомъ· Тꙑ прить҆чꙙ подо-	καὶ ὁ βρυγμὸς τῶν ὀδόντων”. Αὗται αἱ παραβολαὶ ... ἐοί-
<185v>	бишꙙ вѣрь҆наа҅го роба и҅ нераꙁоумь҆нааго·	κασι τῇ τοῦ πιστοῦ δούλου, καὶ τοῦ ἀγνώμονος
<185v>	и҅ господь҆н҄е растрошивъшааго· четво-	καὶ τὰ δεσποτικὰ κατεδηδοκότος. Τέσ-
<185v>	рꙑ бо сѫтъ вь҆сꙙ· о҅ томь҆ раꙁличь҆ намъ	σαρες γάρ εἰσιν αἱ πᾶσαι περὶ τῶν αὐτῶν διαφόρως ἡμῖν
<185v>	съкаꙁаѭ҄штꙙ· рекѫ же о҅ поспѣшениї	παραινοῦσαι· λέγω δὴ τῆς περὶ τὴν ἐλεημοσύνην
<185v>	милость҆нѣѣ҅мь҆· и҅ ѥ҅же вьсѣмъ и҅мже	σπουδῆς, καὶ τοῦ διὰ πάντων, ὧν ἀν-
<185v>	можемь҆· ближнюо҄умоу на о҄успѣхъ	δυνώμεθα, τὸν πλησίον ὠφε-
<185v>	бꙑти· пон҄еже не льꙁѣ съпасти сꙙ и҅на-	λεῖν, ὡς οὐχ ἐνὸν σωθῆναι ἑτέ-
<185v>	ко· нъ сь҆де о҄убо о҅ в꙽семь҆ о҄успѣсѣ глаго-	ρως. Ἀλλ' ἐνταῦθα μὲν περὶ πάσης ὠφελείας λέ-
<185v>	л҄етъ вь҆сѣчь҆стѣѣ҅мь҆· и҅же о҅ ближь҆н҄и-	γει καθολικώτερον, ἣν εἰς τὸν πλησί-
<185v>	мъ творити подобаа о҅ дѣвицахъ же	ον ἐπιδείκνυσθαι χρή' ἐπὶ δὲ τῶν παρθένων
<185v>	о҅ милости свои҅ствь҆нѣ· ѥ҅же и҅мѣние҅-	περὶ ἐλεημοσύνης ἰδικῶς τῆς ἐν χρήμα-
<185v>	мъ глагол҄етъ· и҅ ꙁѣло паче о҅ прь҆вѣи҆	σι λέγει, καὶ σφοδρότερον ἢ ἐπὶ τῆς προτέρας
<185v>	прить҆чи· о҅нь҆де бо биѭ҄штааго и҅ пи-	παραβολῆς. Ἐκεῖ μὲν γὰρ τὸν τύπτοντα, καὶ μεθύ-
<185v>	ꙗ҅нааго и҅ господьско трошꙙштааго	οντα, καὶ τὰ δεσποτικὰ σκορπίζοντα
<185v>	и҅ погоубьꙗ҅ѭ҄штааго мѫчитъ··	καὶ ἀπολλύντα κολάζει·
<185v>	Сьде же и҅ не на о҄успѣхъ сѫштаꙗ· и҅ о҅би-	ἐνταῦθα δὲ καὶ τὸν οὐκ ὠφελοῦντα, καὶ δαψι-
<185v>	льнѣ трѣбоуѭ҄штии҅мъ сѫштаꙗ и҅сть-	λῶς τοῖς δεομένοις τὰ ὄντα κε-
<185v>	штаѭ҄штоу· и҅мѣа҅хѫ бо масло не о҅биль҆-	νοῦντα. Εἶχον μὲν γὰρ ἔλαιον, οὐ δαψι-
<185v>	но же тѣм꙽же и҅ мѫчꙙтъ сꙙ· ч꙽со же ради	λὲς δὲ διὸ καὶ κολάζονται. Τίνος δὲ ἕνεκεν
<185v>	лици дѣвичи чиѭ҄ приводи прить҆чѫ·	ἐπὶ τοῦ προσώπου τῶν παρθένων ταύτην προάγει τὴν παραβολήν,
<185v>	и҅ не просто· ꙗ҅ко чесо ли ради прилагаѥ҆	καὶ οὐχ ἁπλῶς ὁτιδήποτε ὑποτίθεται
<186r>	лице велико о҅ дѣвьствѣ съглагола· рекꙑ	πρόσωπον; Μεγάλα περὶ παρθενίας διελέχθη εἰπών·
<186r>	сѫтъ҆ скопь҆ци и҅же скопишꙙ сꙙ сами цѣ-	Εἰσὶν εὐνοῦχοι, οἵτινες εὐνούχισαν ἑαυτοὺς διὰ τὴν βα-
<186r>	сарь҆ствиꙗ҆ ради небесь҆нааго· и҅ могъи҅	σιλείαν τῶν οὐρανῶν, καὶ· Ὁ δυνάμενος
<186r>	сꙙ вь҆мѣстити да сꙙ вь҆мѣстит· вѣстъ	χωρεῖν, χωρείτω. Οἶδε
<186r>	и҅ многꙑѧ о҅тъ чловѣкъ великѫ о҅ н҄ихъ·	καὶ τοὺς πολλοὺς τῶν ἀνθρώπων μεγάλην περὶ αὐτῆς
<186r>	славѫ и҅мѫштꙙ· не бо нъ ѥ҅стъствомъ	δόξαν ἔχοντας. Καὶ γάρ ἐστι φύσει
<186r>	дѣло велико· и҅ кажетъ ѥ҅же ни вь҆ веть-	τὸ πρᾶγμα μέγα, καὶ δείκνυται ἐξ ὧν οὔτε ἐν τῇ Πα-
<186r>	хꙑи҅хъ· пръвꙑи҅ми ст꙯ꙑи҅ми мѫжи о҅-	λαιᾷ ὑπὸ τῶν παλαιῶν [καὶ] ἁγίων ἀνδρῶν ἐ-
<186r>	нѣми о҄управило сꙙ· и҅ въ новѣѣмь҆ не	κείνων κατωρθώθη, καὶ ἐν τῇ καινῇ οὐκ
<186r>	повелѣ ноуждеѭ҄ такожде ꙁаконъ не	ἦλθεν εἰς ἀνάγκην νόμου. Οὐ
<186r>	бо ꙁаповѣда сего· нъ и҅ꙁвол҄ениимъ слꙑ-	γὰρ ἐπέταξε τοῦτο, ἀλλὰ τῇ προαιρέσει τῶν ἀκου-
<186r>	шꙙштии҅мъ повелѣ· тѣмже и҅ павьлъ	όντων ἐπέτρεψε. Διὸ καὶ Παῦλός
<186r>	рече· не нѫждѫ же ни хотꙙштааго· ни	φησι· Οὐκ ἀναγκάζω δὲ τὸν μὴ βουλόμενον, οὐδὲ
<186r>	ꙁаповѣди творѫ о҅ дѣлѣ томь҆· пон҄еже	ἐπίταγμα τὸ πρᾶγμα ποιῶ. Ἐπεὶ
<186r>	о҄убо и҅ велико дѣло бѣѣ҅ше· и҅ великѫ	οὖν καὶ μέγα τὸ πρᾶγμα ἦν, καὶ μεγάλην
<186r>	славѫ о҅тъ многꙑи҅хъ и҅мѣа҅ше· да не	παρὰ τοῖς πολλοῖς δόξαν εἶχεν, ἵνα μή
<186r>	къждо се о҄управивъ· а҅кꙑ вь҆се о҄управив꙽	τις τοῦτο κατορθῶν, ὡς τὸ πᾶν κατωρθωκὼς διακέηται, καὶ
<186r>	о҅ процѣѣ҅мь҆ раꙁлѣнитъ сꙙ· полагаа҅т꙽	τῶν λοιπῶν ἀμελῇ, τίθησι
<186r>	сиѭ҄ притчѫ довь҆ль҆нѫ на прѣпь҆рѣниѥ҆	ταύτην τὴν παραβολήν, ἱκανὴν πεῖσαι,
<186r>	ꙗ҅ко дѣвь҆ство а҅ште и҅ вь҆се и҅матъ· до-	ὅτι παρθενία, κἂν τὰ ... πάντα ἔχῃ,
<186r>	бра же ѥ҅же о҅тъ милости бꙑваа҅тъ· а҅ште	τῶν ἀπὸ τῆς ἐλεημοσύνης καλῶν
